Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
638a8d4823ae2a742f61e207,APPROVED,2022-12-02T23:49:09.093000Z,2022-12-02T23:58:10.466000Z,2022-12-02T23:58:10.919000,2022-12-02T23:58:10.848457Z,542,C1INRZ4D,304,English,35,Male,Black,United States,United States,United States,English,No,Full-Time
638a8d4ae435cef001524fa2,APPROVED,2022-12-02T23:42:07.280000Z,2022-12-02T23:57:16.395000Z,2022-12-02T23:57:16.890000,2022-12-02T23:57:16.819499Z,910,C1INRZ4D,1530,English,39,Female,White,United States,United States,United States,English,Yes,Full-Time
638a8d4bda303206356dc3a1,APPROVED,2022-12-02T23:42:03.569000Z,2022-12-02T23:57:36.932000Z,2022-12-02T23:57:37.416000,2022-12-02T23:57:37.348814Z,934,C1INRZ4D,1836,English,34,Female,White,United States,United States,United States,English,No,Full-Time
638a8d530f4c2593bb2856f0,APPROVED,2022-12-02T23:42:15.907000Z,2022-12-03T00:28:36.122000Z,2022-12-03T00:28:36.582000,2022-12-03T00:28:36.504593Z,2781,C1INRZ4D,458,English,43,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8d54d607b491f8807736,APPROVED,2022-12-02T23:42:12.114000Z,2022-12-03T00:14:24.203000Z,2022-12-03T00:14:24.699000,2022-12-03T00:14:24.620927Z,1933,C1INRZ4D,1985,"Spanish, French, English",34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a8d55e435cef001524fa5,APPROVED,2022-12-02T23:42:30.152000Z,2022-12-02T23:52:37.133000Z,2022-12-02T23:52:37.563000,2022-12-02T23:52:37.482091Z,607,C1INRZ4D,2592,English,31,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638a8d58bc506a3c2a8539fd,APPROVED,2022-12-02T23:42:42.299000Z,2022-12-02T23:57:57.456000Z,2022-12-02T23:57:57.987000,2022-12-02T23:57:57.910685Z,916,C1INRZ4D,2592,"English, Spanish",60,Female,White,Colombia,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
638a8d677a30a97920807731,APPROVED,2022-12-02T23:42:35.877000Z,2022-12-03T00:27:32.287000Z,2022-12-03T00:27:32.718000,2022-12-03T00:27:32.650224Z,2697,C1INRZ4D,577,English,49,Female,White,United States,United States,United States,English,No,Full-Time
638a8d6cff430f252107a87e,APPROVED,2022-12-02T23:42:38.882000Z,2022-12-03T00:16:58.358000Z,2022-12-03T00:16:58.823000,2022-12-03T00:16:58.747180Z,2060,C1INRZ4D,517,English,28,Male,Asian,Taiwan,United States,United States,English,No,Full-Time
638a8d7d2915023db4e7366b,APPROVED,2022-12-02T23:42:56.859000Z,2022-12-02T23:54:14.818000Z,2022-12-02T23:54:15.296000,2022-12-02T23:54:15.225625Z,678,C1INRZ4D,1499,English,56,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8d840f8c5a8a91116650,APPROVED,2022-12-02T23:43:03.647000Z,2022-12-03T00:01:28.256000Z,2022-12-03T00:02:00.090000Z,2022-12-03T00:02:27.900457Z,1105,C1INRZ4D,1136,English,74,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a8d86ecab282c92057fc1,APPROVED,2022-12-02T23:43:08.115000Z,2022-12-03T00:06:57.260000Z,2022-12-03T00:06:57.789000,2022-12-03T00:06:57.687512Z,1430,C1INRZ4D,895,"English, Spanish",32,Male,Other,United States,United States,United States,English,No,Full-Time
638a8d8964fc02892b0732aa,APPROVED,2022-12-02T23:43:11.225000Z,2022-12-03T00:20:19.978000Z,2022-12-03T00:20:20.470000,2022-12-03T00:20:20.404583Z,2229,C1INRZ4D,1038,English,35,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a8d8a72a5da9fb6bdcd0f,APPROVED,2022-12-02T23:43:10.180000Z,2022-12-02T23:53:46.988000Z,2022-12-02T23:53:47.515000Z,2022-12-02T23:53:47.869890Z,637,C1INRZ4D,153,English,40,Male,White,United States,United States,United States,English,No,Full-Time
638a8d8c35f94bc3896b9b8e,APPROVED,2022-12-02T23:43:16.620000Z,2022-12-03T00:08:54.522000Z,2022-12-03T00:09:00.101000,2022-12-03T00:08:54.965170Z,1538,C1INRZ4D,1642,English,67,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8d8f1d72ac1cc76dc3b5,APPROVED,2022-12-02T23:43:13.679000Z,2022-12-02T23:54:57.876000Z,2022-12-02T23:54:58.307000,2022-12-02T23:54:58.242124Z,705,C1INRZ4D,846,English,21,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,Part-Time
638a8d91203cef249f7c32b1,APPROVED,2022-12-02T23:47:16.514000Z,2022-12-03T00:40:50.888000Z,2022-12-03T00:40:51.325000,2022-12-03T00:40:51.264748Z,3215,C1INRZ4D,2153,English,34,Male,White,United States,United States,United States,English,No,Full-Time
638a8d924cb687480fdc3568,APPROVED,2022-12-02T23:43:18.298000Z,2022-12-03T00:00:15.634000Z,2022-12-03T00:00:33.670000,2022-12-03T00:00:22.577180Z,1018,C1INRZ4D,389,English,39,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
638a8d9332101b9427853a04,APPROVED,2022-12-02T23:43:15.589000Z,2022-12-02T23:58:41.523000Z,2022-12-02T23:58:42.039000Z,2022-12-02T23:58:43.091236Z,926,C1INRZ4D,1720,English,58,Female,Black,United States,United States,United States,English,No,Full-Time
638a8d94156330cecb6dc38f,APPROVED,2022-12-02T23:43:19.249000Z,2022-12-02T23:53:33.756000Z,2022-12-02T23:53:34.260000,2022-12-02T23:53:34.186372Z,615,C1INRZ4D,2652,English,45,Female,White,United States,United States,United States,English,No,Full-Time
638a8d9c57a1c46fc0b47dda,APPROVED,2022-12-02T23:43:54.501000Z,2022-12-02T23:52:03.636000Z,2022-12-02T23:52:04.213000,2022-12-02T23:52:04.133752Z,490,C1INRZ4D,3793,English,73,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8da67a30a97920807735,APPROVED,2022-12-02T23:43:38.354000Z,2022-12-03T00:06:34.431000Z,2022-12-03T00:06:34.921000,2022-12-03T00:06:34.857166Z,1377,C1INRZ4D,2605,English,63,Female,White,United States,United States,United States,English,No,Full-Time
638a8da9311018164a6b9b58,APPROVED,2022-12-02T23:50:38.961000Z,2022-12-03T00:06:52.487000Z,2022-12-03T00:06:54.568000,2022-12-03T00:06:54.573286Z,974,C1INRZ4D,1471,"English, French, Tamil",26,Female,Asian,India,United States,United States,English,Yes,Part-Time
638a8dad8530e779d048bea8,APPROVED,2022-12-02T23:43:45.872000Z,2022-12-02T23:54:21.978000Z,2022-12-02T23:54:27.493000,2022-12-02T23:54:22.409191Z,637,C1INRZ4D,254,English,38,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a8dadcb8009aa644d0d80,APPROVED,2022-12-02T23:43:45.539000Z,2022-12-02T23:50:26.074000Z,2022-12-02T23:50:26.533000,2022-12-02T23:50:26.457559Z,401,C1INRZ4D,596,English,23,Male,White,United States,United States,United States,English,No,Full-Time
638a8dbb83beca5967f1d809,APPROVED,2022-12-02T23:43:54.995000Z,2022-12-02T23:54:46.512000Z,2022-12-02T23:54:46.963000,2022-12-02T23:54:46.894307Z,652,C1INRZ4D,2117,English,30,Male,Black,United States,United States,United States,English,Yes,Full-Time
638a8dbe120747c7d13fe283,APPROVED,2022-12-02T23:44:04.859000Z,2022-12-03T00:15:55.823000Z,2022-12-03T00:15:56.259000,2022-12-03T00:15:56.185292Z,1911,C1INRZ4D,610,English,55,Male,White,United States,United States,United States,English,No,Full-Time
638a8dc81eadad619819b547,APPROVED,2022-12-02T23:44:39.336000Z,2022-12-02T23:59:51.852000Z,2022-12-02T23:59:57.361000,2022-12-02T23:59:52.271564Z,913,C1INRZ4D,2115,English,32,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
638a8dcf0401e11bde345078,APPROVED,2022-12-02T23:44:19.673000Z,2022-12-03T00:13:10.736000Z,2022-12-03T00:13:11.375000,2022-12-03T00:13:11.285454Z,1732,C1INRZ4D,865,English,75,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8dd068cbd6cf817cfc1d,APPROVED,2022-12-02T23:44:24.784000Z,2022-12-03T00:00:45.626000Z,2022-12-03T00:01:13.670000Z,2022-12-03T00:01:36.468901Z,981,C1INRZ4D,1558,English,34,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8dd1e8bf2f648dd77125,APPROVED,2022-12-02T23:44:27.354000Z,2022-12-02T23:59:24.029000Z,2022-12-02T23:59:24.668000,2022-12-02T23:59:24.587725Z,897,C1INRZ4D,2439,English,72,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8dd2e56d600650d1bf6f,APPROVED,2022-12-02T23:44:21.926000Z,2022-12-03T00:11:30.622000Z,2022-12-03T00:11:31.222000,2022-12-03T00:11:31.143040Z,1629,C1INRZ4D,46,English,59,Female,White,United States,United States,United States,English,No,Part-Time
638a8ddc9b037da0ad08ce9a,APPROVED,2022-12-02T23:44:32.805000Z,2022-12-03T00:10:20.904000Z,2022-12-03T00:10:21.402000,2022-12-03T00:10:21.321594Z,1549,C1INRZ4D,3969,"English, Finnish",55,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8ddf630c350944bdcd00,APPROVED,2022-12-02T23:49:39.237000Z,2022-12-02T23:59:56.777000Z,2022-12-03T00:00:02.556000,2022-12-02T23:59:57.453616Z,618,C1INRZ4D,305,English,28,Female,White,United States,United States,United States,English,No,Full-Time
638a8de498593e7caf7c3303,APPROVED,2022-12-02T23:44:40.941000Z,2022-12-02T23:53:20.443000Z,2022-12-02T23:53:20.912000,2022-12-02T23:53:20.848608Z,520,C1INRZ4D,2711,English,48,Male,White,United States,United States,United States,English,No,Part-Time
638a8defd7076bdb1d345031,APPROVED,2022-12-02T23:50:19.319000Z,2022-12-03T00:09:28.636000Z,2022-12-03T00:09:29.148000,2022-12-03T00:09:29.053173Z,1150,C1INRZ4D,1916,English,44,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638a8df1f9ee94b89ed7711c,APPROVED,2022-12-02T23:44:52.747000Z,2022-12-02T23:57:09.136000Z,2022-12-02T23:57:10.053000,2022-12-02T23:57:09.974013Z,737,C1INRZ4D,1800,English,59,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a8df53dca9c21acd1bfca,APPROVED,2022-12-02T23:44:53.607000Z,2022-12-02T23:55:02.561000Z,2022-12-02T23:55:03.062000,2022-12-02T23:55:02.998556Z,609,C1INRZ4D,878,English,70,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8df83c7faa7bce48be9f,APPROVED,2022-12-02T23:45:04.069000Z,2022-12-02T23:52:03.241000Z,2022-12-02T23:52:09.308000,2022-12-02T23:52:04.225703Z,420,C1INRZ4D,1731,English,66,Female,White,United States,United States,United States,English,No,Full-Time
638a8dfac282441b9abc4dc7,APPROVED,2022-12-02T23:45:00.978000Z,2022-12-02T23:54:23.175000Z,2022-12-02T23:54:24.062000,2022-12-02T23:54:23.994078Z,563,C1INRZ4D,349,English,19,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8dffe56d600650d1bf78,APPROVED,2022-12-02T23:45:15.463000Z,2022-12-09T14:54:59.070000Z,2022-12-09T14:55:01.071000Z,,572984,Manual Completion,2427,English,57,Female,White,United States,United States,United States,English,No,Part-Time
638a8dfff9ec21601ae14c41,APPROVED,2022-12-02T23:47:39.138000Z,2022-12-02T23:56:31.648000Z,2022-12-02T23:56:32.166000,2022-12-02T23:56:32.077674Z,533,C1INRZ4D,536,English,18,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
638a8e01a38a4739f8d470d8,APPROVED,2022-12-02T23:54:13.091000Z,2022-12-03T00:11:55.629000Z,2022-12-03T00:11:56.048000,2022-12-03T00:11:55.977784Z,1063,C1INRZ4D,548,English,37,Male,White,United States,United States,United States,English,No,Part-Time
638a8e023414df2399bdcd18,APPROVED,2022-12-02T23:45:08.837000Z,2022-12-03T00:01:40.320000Z,2022-12-03T00:02:14.622000Z,2022-12-03T00:02:40.125499Z,992,C1INRZ4D,1788,English,37,Female,Mixed,United States,United States,United States,English,No,Full-Time
638a8e04db38b22b29dc356a,APPROVED,2022-12-02T23:47:06.586000Z,2022-12-03T00:02:41.020000Z,2022-12-03T00:03:01.848000Z,2022-12-03T00:03:15.520911Z,935,C1INRZ4D,2137,English,35,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
638a8e05ecab282c92057fc8,APPROVED,2022-12-02T23:45:18.630000Z,2022-12-03T00:09:52.995000Z,2022-12-03T00:09:53.502000,2022-12-03T00:09:53.391630Z,1475,C1INRZ4D,3310,"English, Spanish",39,Male,White,United States,United States,United States,English,No,Full-Time
638a8e116c45f90580e51424,APPROVED,2022-12-02T23:45:25.536000Z,2022-12-03T00:13:10.952000Z,2022-12-03T00:13:16.513000,2022-12-03T00:13:11.423059Z,1666,C1INRZ4D,503,"English, Spanish",30,Male,Mixed,United States,United States,United States,English,No,Part-Time
638a8e2146a0412de9e5149a,APPROVED,2022-12-02T23:45:42.739000Z,2022-12-02T23:53:38.775000Z,2022-12-02T23:53:39.247000,2022-12-02T23:53:39.181983Z,477,C1INRZ4D,2853,English,29,Male,White,United States,United States,United States,English,No,Full-Time
638a8e25278ceb3ebec487e1,APPROVED,2022-12-02T23:45:41.865000Z,2022-12-03T00:35:37.710000Z,2022-12-03T00:35:38.234000,2022-12-03T00:35:38.157462Z,2996,C1INRZ4D,541,English,31,Male,White,United States,United States,United States,English,No,Part-Time
638a8e29e61761db6011666a,APPROVED,2022-12-02T23:46:40.047000Z,2022-12-02T23:57:20.660000Z,2022-12-02T23:57:21.178000,2022-12-02T23:57:21.104083Z,641,C1INRZ4D,3051,English,57,Female,White,United States,United States,United States,English,No,Other
638a8e2b83beca5967f1d815,APPROVED,2022-12-02T23:45:51.178000Z,2022-12-03T00:00:53.623000Z,2022-12-03T00:01:21.435000Z,2022-12-03T00:01:46.633384Z,903,C1INRZ4D,2601,English,30,Male,White,United States,United States,United States,English,No,Full-Time
638a8e36cb8009aa644d0d8b,APPROVED,2022-12-02T23:45:58.225000Z,2022-12-03T00:11:11.400000Z,2022-12-03T00:11:11.883000,2022-12-03T00:11:11.803347Z,1514,C1INRZ4D,3475,English,39,Female,Mixed,United States,United States,United States,English,No,Part-Time
638a8e39f2996ba91b116622,APPROVED,2022-12-02T23:48:58.668000Z,2022-12-03T00:02:23.007000Z,2022-12-03T00:02:53.145000Z,2022-12-03T00:03:09.797513Z,805,C1INRZ4D,2482,"English, German",56,Female,White,Germany,United States,United States,English,No,Full-Time
638a8e3e591f38828011661c,APPROVED,2022-12-02T23:46:16.866000Z,2022-12-03T00:04:31.083000Z,2022-12-03T00:04:31.712000,2022-12-03T00:04:31.701016Z,1095,C1INRZ4D,137,English,55,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8e40e996641848524f84,APPROVED,2022-12-02T23:46:13.359000Z,2022-12-02T23:56:17.958000Z,2022-12-02T23:56:18.573000,2022-12-02T23:56:18.500767Z,605,C1INRZ4D,2534,English,37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8e4669f0060078229ee6,APPROVED,2022-12-02T23:46:22.800000Z,2022-12-03T00:09:26.586000Z,2022-12-03T00:09:27.130000,2022-12-03T00:09:27.014059Z,1384,C1INRZ4D,242,English,29,Female,White,United States,United States,United States,English,No,Full-Time
638a8e4f9b037da0ad08ce9f,APPROVED,2022-12-02T23:46:25.254000Z,2022-12-02T23:57:20.827000Z,2022-12-02T23:57:26.309000,2022-12-02T23:57:21.627946Z,656,C1INRZ4D,1030,English,25,Male,Other,United States,United States,United States,English,No,Full-Time
638a8e57c912232773c487a0,APPROVED,2022-12-02T23:46:34.414000Z,2022-12-02T23:56:13.227000Z,2022-12-02T23:56:13.727000,2022-12-02T23:56:13.665196Z,579,C1INRZ4D,2988,English,45,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8e5a7b322ee6f2d95c5d,APPROVED,2022-12-02T23:47:02.358000Z,2022-12-02T23:57:31.424000Z,2022-12-02T23:57:32.001000Z,2022-12-02T23:57:32.257057Z,630,C1INRZ4D,1334,English,21,Female,Black,Nigeria,United States,United States,Other,Yes,Part-Time
638a8e5d12fb26b294d470b6,APPROVED,2022-12-02T23:46:55.747000Z,2022-12-03T00:08:17.138000Z,2022-12-03T00:08:17.620000,2022-12-03T00:08:17.538790Z,1282,C1INRZ4D,2314,English,44,Male,White,United States,United States,United States,English,No,Full-Time
638a8e6546a0412de9e514a9,APPROVED,2022-12-02T23:46:48.525000Z,2022-12-02T23:54:34.365000Z,2022-12-02T23:54:34.819000,2022-12-02T23:54:34.732539Z,466,C1INRZ4D,3512,English,37,Female,White,United States,United States,United States,English,No,Part-Time
638a8e65a38a4739f8d470e0,APPROVED,2022-12-02T23:46:49.420000Z,2022-12-02T23:59:20.155000Z,2022-12-02T23:59:20.656000,2022-12-02T23:59:20.587996Z,751,C1INRZ4D,3342,English,39,Male,White,United States,United States,United States,English,No,Full-Time
638a8e6a6f8d59ff8907a8c4,APPROVED,2022-12-02T23:47:14.848000Z,2022-12-02T23:55:39.333000Z,2022-12-02T23:55:39.810000,2022-12-02T23:55:39.744322Z,505,C1INRZ4D,1813,"English, Spanish",27,Male,Other,United States,United States,United States,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8e7346cf5a226bf1d7db,APPROVED,2022-12-02T23:47:09.540000Z,2022-12-03T00:00:38.589000Z,2022-12-03T00:01:00.146000Z,2022-12-03T00:01:25.608569Z,810,C1INRZ4D,1533,English,56,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638a8e87b89ba3af77229f08,APPROVED,2022-12-02T23:47:21.770000Z,2022-12-02T23:59:29.181000Z,2022-12-02T23:59:29.654000,2022-12-02T23:59:29.581512Z,728,C1INRZ4D,1181,English,27,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638a8e88f9ee94b89ed77126,APPROVED,2022-12-02T23:47:24.211000Z,2022-12-03T00:01:02Z,2022-12-03T00:01:30.584000Z,2022-12-03T00:01:57.809070Z,818,C1INRZ4D,2329,"English, Spanish",45,Male,White,United States,United States,United States,English,No,Full-Time
638a8e92de8d6f498e768419,APPROVED,2022-12-02T23:55:42.204000Z,2022-12-03T00:07:47.647000Z,2022-12-03T00:07:48.106000,2022-12-03T00:07:48.025901Z,726,C1INRZ4D,2784,English,38,Male,White,Panama,United States,United States,English,No,Part-Time
638a8e9587d021e465b766c2,APPROVED,2022-12-02T23:47:37.773000Z,2022-12-02T23:59:43.974000Z,2022-12-02T23:59:44.458000,2022-12-02T23:59:44.382969Z,727,C1INRZ4D,9,English,49,Female,White,United States,United States,United States,English,No,Full-Time
638a8e9bd58b8af14607a860,APPROVED,2022-12-02T23:47:41.729000Z,2022-12-02T23:57:27.020000Z,2022-12-02T23:57:27.452000,2022-12-02T23:57:27.387031Z,586,C1INRZ4D,2966,English,34,Male,White,United States,United States,United States,English,No,Full-Time
638a8ea87ced8eecb26b9b77,APPROVED,2022-12-02T23:47:56.826000Z,2022-12-03T00:07:55.909000Z,2022-12-03T00:08:01.469000,2022-12-03T00:07:56.376451Z,1200,C1INRZ4D,1469,English,56,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638a8ea944196bfbf319b568,APPROVED,2022-12-02T23:47:57.421000Z,2022-12-03T00:23:38.060000Z,2022-12-03T00:23:39.006000,2022-12-03T00:23:38.934627Z,2141,C1INRZ4D,3200,English,59,Female,White,United States,United States,United States,English,No,Full-Time
638a8eab327a73952b4d0d7a,APPROVED,2022-12-02T23:48:00.463000Z,2022-12-03T00:06:36.131000Z,2022-12-03T00:06:46.748000,2022-12-03T00:06:36.607660Z,1116,C1INRZ4D,104,English,47,Female,White,United States,United States,United States,English,No,Part-Time
638a8eae7ced8eecb26b9b79,APPROVED,2022-12-02T23:48:03.387000Z,2022-12-03T00:21:48.822000Z,2022-12-03T00:21:49.250000,2022-12-03T00:21:49.169904Z,2026,C1INRZ4D,3241,English,36,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a8ec1ad34eb40e161e18e,APPROVED,2022-12-02T23:48:21.325000Z,2022-12-03T00:06:49.780000Z,2022-12-03T00:06:50.310000,2022-12-03T00:06:50.215194Z,1109,C1INRZ4D,2878,English,59,Female,White,United States,United States,United States,English,No,Full-Time
638a8ec5d58b8af14607a863,APPROVED,2022-12-02T23:48:23.983000Z,2022-12-02T23:57:16.593000Z,2022-12-02T23:57:22.034000,2022-12-02T23:57:16.957495Z,533,C1INRZ4D,2257,English,51,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
